Filename,datetime,aCode,acc,AttSize,Act,AttCnt,AttNames,MsgSize,MsgId,Hld
process_20200203191702813.log,2020-02-03T19:02:36-0500,_KQHuMxrPVes2C3siBMFHQ,CUSA31A369,0,Acc,0,,6626,<BN7PR08MB4739D6CE58212A7B2E112C0BD0030@BN7PR08MB4739.namprd08.prod.outlook.com>,
process_20200203191702813.log,2020-02-03T19:12:59-0500,xQl3XH5XNjakgrvK27Rm7w,CUSA31A369,0,Acc,0,,4571,<20200203161256.Horde.c4WmFqeFpXp09LgqqSl5F_Y@ded1497.inmotionhosting.com>,
process_20200203191702813.log,2020-02-03T19:13:20-0500,FLhJngITOb-jg7cDHQug9Q,CUSA31A369,19795,Acc,2,"""image001.png"", ""image002.jpg""",25647,<F684A983-8DD5-42F4-A7FD-36A7E5002DF3@usautoforce.com>,
process_20200203191703667.log,2020-02-03T19:00:16-0500,HOMWVa0TPnCoMzPrmJhUGg,CUSA31A369,0,Acc,0,,23883,<8ff7981f-e4f9-4a00-92f8-e7e1e8b23a98@SN1NAM04FT028.eop-NAM04.prod.protection.outlook.com>,
process_20200203191703667.log,2020-02-03T19:02:24-0500,1Z9E25qjOPeON3WpilMAwg,CUSA31A369,0,Acc,0,"""PMRCP_202002031751_3089391.pdf""",36680,<50c15245bcc04616b61395d6a1b34569@COPWS002.usoil.local>,
process_20200203191703667.log,2020-02-03T19:02:25-0500,L5Jk-tTKN--YTHj5xAXPOQ,CUSA31A369,0,Acc,0,"""PMPF_202002031700_3089797.TXT""",3040,<c5d1726e80054c2cadfcfd0f4ef627c2@COPWS002.usoil.local>,
process_20200203191703667.log,2020-02-03T19:02:25-0500,8u7qVY-ON2WIKQ8ZiaGHSA,CUSA31A369,0,Acc,0,"""PMPF_202002031700_3089797.TXT""",2889,<f69fe4c974134f60a72f4cc1e21a1020@COPWS002.usoil.local>,
process_20200203191703667.log,2020-02-03T19:02:34-0500,1Z9E25qjOPeON3WpilMAwg,CUSA31A369,0,Acc,0,"""PMRCP_202002031751_3089391.pdf""",36680,<50c15245bcc04616b61395d6a1b34569@COPWS002.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:54-0500,doGgRCB2MNaYnXZkOlNeLw,CUSA31A369,0,Acc,0,"""PMRCP_202002031757_3089629.pdf""",36833,<fe3436b820ca4ef486e42952a6cea336@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:54-0500,m1mSpmR9MKChqTYO7igKHQ,CUSA31A369,0,Acc,0,,31920,<52617482-1580774692071@us-mta-135.us.mimecast.lan>,
process_20200203191703667.log,2020-02-03T19:04:55-0500,XuLPK_5sP9-dKno0dJm64Q,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089688.pdf""",36650,<c0c7ff0317a846598534fe76c157230c@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:56-0500,t0ziwzCQPl6eEH2Fqem_FA,CUSA31A369,0,Acc,0,"""image001.jpg""",14611,<7b928e27eb1e496b937539703d905bd6@COPWS002.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:57-0500,48dzNQ-dP02DYap4d2PPSQ,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089690.pdf""",36547,<eb245587f7c64893a8809ba831e932f7@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:58-0500,QylximefPtq3OdsU74c5Mw,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089693.pdf""",36936,<ea1f3735174b4a71b0263ee81a9f9b03@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:04:59-0500,5H6uOlAHOXGWcCDDdjQMfw,CUSA31A369,0,Acc,0,,16164,<4d3a5a6421ac4b1090493d5b00a8afc7@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:00-0500,qpGcsbB2PpCoaTFfmVcThw,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089698.pdf""",36685,<940c8a11abef4e5fb2f4d0ef63e8a662@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:01-0500,XTo4kXgvOA2KPumde8KWwg,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089702.pdf""",36766,<dd191f654667462ea4ef7e6a6ba906d1@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:01-0500,H3B4qkDWP8-NKLVt-6wrew,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089703.pdf""",36452,<09640017507646219f1c1b5dbc4697ea@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:02-0500,AKT5zr8FND-g4t_FUEVCqQ,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089704.pdf""",36649,<9892a56ff09b4df1b73f86484433cff3@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:03-0500,Fh_JrbRXPVaci77dAG84eA,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089708.pdf""",36656,<f63bfe38dc8845f58cefa3dca8460e24@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:04-0500,g7VTErTgPgGhKM5bQSpUMg,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089709.pdf""",36585,<f55001e2938244d8bc4f98281cb712fc@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:05-0500,_pchtdUAP7qkzlqmulp0NQ,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089713.pdf""",36730,<ae586670f4844827b497b417c720f892@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:05-0500,XuLPK_5sP9-dKno0dJm64Q,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089688.pdf""",36650,<c0c7ff0317a846598534fe76c157230c@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:06-0500,5G7em--AMhe9r0EgaY3DNA,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089725.pdf""",36794,<161f16b8eff8428c9bfa968473618228@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:06-0500,8KH5gkjcNrOwDYK12tfoyw,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089729.pdf""",36682,<4b77b83e473d4e899650822300f3f401@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:07-0500,48dzNQ-dP02DYap4d2PPSQ,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089690.pdf""",36547,<eb245587f7c64893a8809ba831e932f7@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:07-0500,tRekDpXKMNqJJhcMFp5GZw,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089731.pdf""",36710,<1573c1b0356d49dfbbd412968b12de47@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:08-0500,QylximefPtq3OdsU74c5Mw,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089693.pdf""",36936,<ea1f3735174b4a71b0263ee81a9f9b03@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:08-0500,H5vMEXTiPPOkMR_lONfe2w,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089733.pdf""",38307,<57acb4305e54415382379b52a05d28e0@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:09-0500,Cjz3WfUfMaOFVTrZDnihVA,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089737.pdf""",36903,<065267e6bf474f9ea51282163987b11a@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:10-0500,qpGcsbB2PpCoaTFfmVcThw,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089698.pdf""",36685,<940c8a11abef4e5fb2f4d0ef63e8a662@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:10-0500,Aya-rUoHOBqJEDZ2nv0w5Q,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089745.pdf""",36609,<8ceaba00b41f4ec383b8ed0ff3af8016@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:13-0500,Fh_JrbRXPVaci77dAG84eA,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089708.pdf""",36656,<f63bfe38dc8845f58cefa3dca8460e24@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:16-0500,5G7em--AMhe9r0EgaY3DNA,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089725.pdf""",36794,<161f16b8eff8428c9bfa968473618228@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:16-0500,8KH5gkjcNrOwDYK12tfoyw,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089729.pdf""",36682,<4b77b83e473d4e899650822300f3f401@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:17-0500,tRekDpXKMNqJJhcMFp5GZw,CUSA31A369,0,Acc,0,"""PMRCP_202002031759_3089731.pdf""",36710,<1573c1b0356d49dfbbd412968b12de47@COPWS001.usoil.local>,
process_20200203191703667.log,2020-02-03T19:05:23-0500,Fh_JrbRXPVaci77dAG84eA,CUSA31A369,0,Acc,0,"""PMRCP_202002031758_3089708.pdf""",36656,<f63bfe38dc8845f58cefa3dca8460e24@COPWS001.usoil.local>,
process_20200203191707963.log,2020-02-03T19:12:36-0500,cq3-YMFKNnay0WVR_HquIg,CUSA31A369,0,Acc,0,,4558,<010101700d8a9f49-dc55ee2c-80cb-4daf-a408-d9a40043e6dc-000000@us-west-2.amazonses.com>,
process_20200203191719420.log,2020-02-03T19:10:09-0500,zmhQLrocM9aZ31R4CyjFPQ,CUSA31A369,0,Acc,0,,5328,<1016804155.990140.1580775007879.JavaMail.wday@web1032.svc.prod.ash.wd>,
process_20200203191720275.log,2020-02-03T18:51:14-0500,K9kNuiaePH2WEIRq3WDwdg,CUSA31A369,0,Acc,0,,7651,<22R42W5ZRW_5e38b1f0608c6_4e40ef0c9084f_sprut@zendesk.com>,
process_20200203191720275.log,2020-02-03T18:52:53-0500,7lNZz1L_OsW77cEucgYtKw,CUSA31A369,0,Acc,0,,14219,<WV4DVO45KX_5e38b25368460_514eaf201519c1_sprut@zendesk.com>,
process_20200203191727429.log,2020-02-03T19:13:32-0500,8lfP-BlhOvexRn0rPlRQEQ,CUSA31A369,0,Acc,0,,18750,<857b72cbef564ad2981d712c12116ebc@COPWS001.usoil.local>,
process_20200203191727429.log,2020-02-03T19:13:33-0500,XBf7YH0oMbOiWK7ksln82A,CUSA31A369,0,Acc,0,,18955,<10b0c8bd0fef4a0e98231ef8ef7d6cfa@COPWS001.usoil.local>,
process_20200203191741830.log,2020-02-03T18:59:40-0500,FtpuZP0pNk6wfsgH9UdYzg,CUSA31A369,0,Hld,0,"""image001.png""",1374239,<206BE4CF-A28C-4553-B842-CFFFC306F379@neimanmarcus.com>,Spm
process_20200203191741830.log,2020-02-03T19:10:15-0500,h5M9suvoN-aogSJntqZxOQ,CUSA31A369,0,Acc,0,,5327,<344086970.983883.1580775013611.JavaMail.wday@web1035.svc.prod.ash.wd>,
process_20200203191743536.log,2020-02-03T18:48:40-0500,n4iBjAVzMvGrUTm7gxVPPQ,CUSA31A369,0,Acc,0,"""image001.jpg"", ""image002.png""",138677,<CH2PR04MB67117FBF85F4F271376208A8EE000@CH2PR04MB6711.namprd04.prod.outlook.com>,
process_20200203191743536.log,2020-02-03T19:00:12-0500,HJA0kjRJOl6SX1MhU75Hyw,CUSA31A369,0,Acc,0,,1967,<49985AB504604819B1B14B362E02C5BB@oec.local>,
process_20200203191749651.log,2020-02-03T18:47:59-0500,TR0QxfowOLSzh74Qz4K_vw,CUSA31A369,0,Acc,0,,74106,<6e4ec48d-bee7-4916-8984-02ac50295866@ind1s06mta1056.xt.local>,
process_20200203191749651.log,2020-02-03T19:05:21-0500,OViAvtylNCab_Zb9X4M5og,CUSA31A369,0,Acc,0,,15364,<fa803d5ae81946aa99fd85c42d4e51fd@COPWS001.usoil.local>,
process_20200203191749651.log,2020-02-03T19:05:21-0500,pkAIl6oROW2hKgsuWhO3aQ,CUSA31A369,0,Acc,0,,15597,<14d8ec82474f4c77b4fa205f7c398ab9@COPWS001.usoil.local>,
process_20200203191805796.log,2020-02-03T18:58:43-0500,Ut0bMSNdO8uPfuh6_Vw9Kg,CUSA31A369,0,Acc,0,,72706,<821131146.101028294.1580773718705.JavaMail.cloud@mta0201.messagegears.net>,
process_20200203191822325.log,2020-02-03T19:02:04-0500,kPAIaeHUO2aYc706VZsD2w,CUSA31A369,0,Acc,0,,3323,<202002040002.01401mwr008806-01401m6O008806@mail1.state.or.us>,
process_20200203191822378.log,2020-02-03T18:45:16-0500,0LETpS3EPP-UfcyoEWsOkA,CUSA31A369,0,Acc,0,,2886,<20200203233509.1.EABEF59FB62D1487@mg.samsara.com>,
process_20200203191822378.log,2020-02-03T18:48:20-0500,mz-VB_M2NSKAF0RFbhGi4g,CUSA31A369,0,Acc,0,,15445,<3dc5eacc0f504077b230842ecb682ee0@COPWS002.usoil.local>,
process_20200203191822378.log,2020-02-03T18:53:20-0500,0emC9ee0N0yoOe4IoqY_9A,CUSA31A369,0,Acc,0,,71198,<25839889.104532785.1580773396205.JavaMail.cloud@mta0202.messagegears.net>,
process_20200203191822378.log,2020-02-03T18:53:39-0500,hKEvODwWOe-17wd0SEk0Vw,CUSA31A369,0,Acc,0,"""image001.jpg"", ""image002.jpg"", ""image003.png""",55176,<DM5PR0401MB360596A1C68302D04E5D5055EE000@DM5PR0401MB3605.namprd04.prod.outlook.com>,
process_20200203191822378.log,2020-02-03T18:54:46-0500,9CJNttdQOZSX-9kz6ySLCg,CUSA31A369,0,Acc,0,"""bodypart.ical""",11812,<684e5437ff21456bb4ddd86326f9b0c8@uhc.com>,
process_20200203191823129.log,2020-02-03T18:46:24-0500,dxQ9XP0DMDmVTCa3WTSBSQ,CUSA31A369,0,Acc,0,,6681,<1669688468.508222981.1580773272469.JavaMail.mktmail@abmas01.marketo.org>,
process_20200203191823129.log,2020-02-03T18:51:29-0500,kmMYElP7NZiVa71-7bpuFw,CUSA31A369,0,Acc,0,,7529,<DTN;PETRO2;85B18A9E;A5E3931C33964D3D8245F9B5E1ED3C93@10.2.51.177>,
process_20200203191824754.log,2020-02-03T18:46:01-0500,WR7K4dYnMsqcS-NrwwJxzg,CUSA31A369,0,Acc,0,,31640,<HP2v41000001700d5fbb729fde636e9610c4c0219@mail.ereceiptshell.com>,
process_20200203191824754.log,2020-02-03T18:51:34-0500,fp3u25oxO2OFNdZhIQlBqw,CUSA31A369,0,Acc,0,,5332,<10323170.967622.1580773893334.JavaMail.wday@web1037.svc.prod.ash.wd>,
process_20200203191824754.log,2020-02-03T19:07:08-0500,-R577bzjM6i3MZ7nquPT1Q,CUSA31A369,0,Acc,0,,53067,<21dcdc94c6d44f6a88051e3a29f59603-JVKUGUBNKBZG6ZBNINMTE7CBPJ2XEZKEMV3E64DTPRCW2YLJNR6FG3LUOA======@microsoft.com>,
process_20200203191830817.log,2020-02-03T18:49:19-0500,wfOXW7IqNH27_7jehALQzQ,CUSA31A369,0,Acc,0,,4504,<010101700d755104-0e8943b4-66e8-4296-bf89-e96a12c1956f-000000@us-west-2.amazonses.com>,
process_20200203191833557.log,2020-02-03T19:00:11-0500,oiCgeNVUNOSrvTmRJiPZcg,CUSA31A369,0,Acc,0,,12096,<924afb3ec8a34f9885f05ca0efddf48f@COPWS001.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:11-0500,Uv0YozgLOGG0ycpil0RKSA,CUSA31A369,0,Acc,0,,12069,<ea3f908a9f3940a6bf552984f152116c@COPWS001.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:12-0500,pIWEZgvVMqCTP1Qtx4ulow,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089659.TXT""",4856,<feadb06d96424972a64fe22f45dfc5a5@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:13-0500,51fEbzo1PJ-k-Czer25bEA,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089660.TXT""",4101,<3ec75cb5122c4662b5af05064dada0f4@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:14-0500,cT92hXaOM5i7lUkVP0tfWQ,CUSA31A369,0,Acc,0,"""image001.jpg""",14865,<95011602b356446cad42fde2cc043579@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:14-0500,nxTu6DAxPMOLsgIB9FblEQ,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089662.TXT""",2719,<8bfbfbb544474ce1a9784fbca25fd3b1@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:15-0500,nxTu6DAxPMOLsgIB9FblEQ,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089662.TXT""",2719,<8bfbfbb544474ce1a9784fbca25fd3b1@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:15-0500,45kv5dp3Og6Ur7q35OsXOA,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089663.TXT""",2323,<19ac731f6fa042b7afcc4f6050bad3e4@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:16-0500,45kv5dp3Og6Ur7q35OsXOA,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089663.TXT""",2323,<19ac731f6fa042b7afcc4f6050bad3e4@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:16-0500,9eV33r2MOrOH5rMyT1yFJQ,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089664.TXT""",3185,<ad6b7dbfa73a4667b62915238e4b9b9c@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:18-0500,YZNvlRGWMCqEI8HPiYvijg,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089666.TXT""",3626,<725b31a77f1644478d4c644e17d87651@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:18-0500,WAuFT3MUOOu-U6g6uDnQMw,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089665.TXT""",2512,<b709db0893824f4a85719324754fe9cb@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:19-0500,_QOzFq7WOdOhlBxxifL2Jw,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089669.TXT""",2278,<93df1e62864d47ab8026b1068c99ff89@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:20-0500,iyceow74OxmiTCfFo1JqnA,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089670.TXT""",2988,<6f019772ed4f4b108f756e29668d2eec@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:21-0500,3kJa7EqfOx2dFeKSqYXPvQ,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089671.TXT""",3221,<156bb72406ab4c209820ad11086c6e22@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:21-0500,oP5Vuy-fM8ikHwxbp56ndA,CUSA31A369,0,Acc,0,,2480,<5c918a20bab44cd1b6a8637298b45bd3@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:22-0500,x_aki-68PZW1hEP_qCFNyw,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089673.TXT""",3290,<ec9b64ac8acd4bbaa74ca30ed7cad03e@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:23-0500,jZT0OlMhPsCc6IQPbAFZ9w,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089673.TXT""",3043,<60daa49c0e7740b3bc160bb41dd05f50@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:24-0500,IyCtvqThNVqmycj6hszf9w,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089673.TXT""",3059,<770cbf2e342a4072820b1f8cef3a0c8a@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:25-0500,NJWTmfUePMuJcK_y9Ix6rQ,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089674.TXT""",3557,<81d131abcdac4465bbf96bd34d92842e@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:26-0500,7HCoTwtsPuavfp3ol_W5kg,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089674.TXT""",3419,<aec770094f1a453c8e9f7374c6edf5ca@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:00:26-0500,W89-V8cCOKeDLD6_IZSM9Q,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089675.TXT""",2855,<4410255277b849d0b5bba589ab5689a2@COPWS002.usoil.local>,
process_20200203191833557.log,2020-02-03T19:01:16-0500,C2ojwdR_O0W93FnzTxQaXQ,CUSA31A369,0,Acc,0,,16395,<e1f087931d2d4333ae83d24b3c418abc@COPWS001.usoil.local>,
process_20200203191833557.log,2020-02-03T19:01:16-0500,PfRfCJ49P_ua5IMD8NU-Pg,CUSA31A369,0,Acc,0,,16624,<ea827e8a422d4f8abe62772f43bcadc9@COPWS001.usoil.local>,
process_20200203191842308.log,2020-02-03T19:03:51-0500,uSImqcqkOpWtV4tzuPtcGQ,CUSA31A369,0,Acc,0,,20941,<7OY2O0MGZ2_5e38b4e5cd829_43f08f20101461_sprut@zendesk.com>,
process_20200203191842308.log,2020-02-03T19:10:32-0500,og5c2HuyPkKwKe263p6CwQ,CUSA31A369,0,Acc,0,,1743,<1306180601.1580775029438.JavaMail.web@fb-app-prod06>,
process_20200203191842308.log,2020-02-03T19:12:36-0500,z3pnDvz5OGW6Ghf-QhdU3g,CUSA31A369,0,Hld,0,,36858,<541040995.430791971580774552676.JavaMail.app@rbg41.atlis1>,Spm
process_20200203191847719.log,2020-02-03T18:51:38-0500,-fwZ24XWNqOtjm9bB8IanQ,CUSA31A369,0,Acc,0,,13255,<8a456a3582e4444d9cdb05c44a7d9477@DM6PR13MB3675.namprd13.prod.outlook.com>,
process_20200203191847719.log,2020-02-03T18:56:22-0500,rsII-ZzRNPuFkBc8f0TH8Q,CUSA31A369,0,Acc,0,"""D93963085BEA4EF98F8A852AACC80D2E.png"", ""31A14FB8526142819304C11F4A16CCBA.jpg""",31279,<CY4PR02MB3318D7636211E78171FCA204BC000@CY4PR02MB3318.namprd02.prod.outlook.com>,
process_20200203191847719.log,2020-02-03T19:16:24-0500,ltdubsnbNMmBFecrDtlq5Q,CUSA31A369,0,Acc,0,,63611,<ec3083b3-3313-4b7a-8afa-5ebd705d19f5@ind1s01mta731.xt.local>,
process_20200203191848025.log,2020-02-03T19:00:33-0500,3aAsdHFfNgGuO7uUiq-6oQ,CUSA31A369,0,Acc,0,,16572,<b52cd99501804d2e97f8db90cea21f26@COPWS001.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:34-0500,mabyiMIkMZyClL6OO8ssag,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089676.TXT""",4962,<a70386a4deb84a56a7888d517155b263@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:35-0500,mhacJeXzM5SIMMNa-8j8Jg,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089677.TXT""",3923,<273bf93d02d546c4b132fa2edab2306a@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:36-0500,rZD4hmJlP8u7pbUX0HNnDw,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089679.TXT""",3726,<deea6553cfe146f9a55f0f4aa2db1a2b@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:37-0500,rZD4hmJlP8u7pbUX0HNnDw,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089679.TXT""",3726,<deea6553cfe146f9a55f0f4aa2db1a2b@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:37-0500,YSMvL6zfM9qGk38r1JIv6Q,CUSA31A369,0,Acc,0,"""PMPF_202002031545_3089680.TXT""",3048,<a78a15caab9b46428ea8d7de5dbe4d1b@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:38-0500,qtfP2sJVOjacVV9R5xvkdg,CUSA31A369,0,Acc,0,,1839,<4cd5db5811074b9b9f3c7f04f185adad@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:40-0500,ymXwv91KOG60OwzODiCrag,CUSA31A369,269972,Acc,2,"""Line-Up sheet.xls"", ""ATT00001.htm""",272377,<C357695D-EBCA-4E37-8B7F-95397B749FB2@usoil.com>,
process_20200203191848025.log,2020-02-03T19:00:40-0500,32CzQrXNMNmbTtqJb4yCxw,CUSA31A369,0,Acc,0,,12540,<1e63153ddb4945a8a91bbd2de821b26c@COPWS001.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:41-0500,SKYpVhQvPK6s3cMKxkIwOQ,CUSA31A369,0,Acc,0,"""PMPF_202002031645_3089728.TXT""",2428,<99ae456f493e481db5424b0fb4d3be65@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:41-0500,mY7hV48aPsi0NurgpymDXw,CUSA31A369,0,Acc,0,"""PMPF_202002031645_3089728.TXT""",2205,<27f5e9f09593419f8b826b0456a17efc@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:42-0500,LR6sA-n9OBaB5RAcbZxRlg,CUSA31A369,0,Acc,0,"""PMPF_202002031645_3089728.TXT""",2300,<f2b417e3b38f4d469b2c3835f0f36e14@COPWS002.usoil.local>,
process_20200203191848025.log,2020-02-03T19:00:43-0500,6Mei9zF3NuShhX6Gf2KkNg,CUSA31A369,0,Acc,0,,15367,<081a464f873840828183cf453cfafd36@COPWS001.usoil.local>,
process_20200203191902914.log,2020-02-03T19:05:28-0500,b7ZZyFk2NIugTi4nlXXYig,CUSA31A369,0,Acc,0,,108863,<ff9048e3-e26e-45a9-8ce4-7cb53ce4e1da@wayfair.com>,
process_20200203191905400.log,2020-02-03T19:03:47-0500,-nze2UdGPtC7DB8-uzXeqw,CUSA31A369,0,Acc,0,"""PMRCP_202002031754_3089509.pdf""",36625,<7012e47d6aa7458bbaf68c20558acf87@COPWS002.usoil.local>,
process_20200203191905870.log,2020-02-03T18:51:45-0500,YJb4SLEDN2qreuy3deE6kQ,CUSA31A369,702522,Acc,1,"""image001.jpg"", ""2020 Mopar TireWorks Loyalty Program - 4-pager v4.pdf""",714190,<094264778d6640278ddec0b342cea144@ami-exch-2012.AMI.LOCAL>,
process_20200203191905870.log,2020-02-03T19:08:08-0500,gPuL2_LJNlW1eRKkPwG9eg,CUSA31A369,3982679,Acc,2,"""912153.pdf"", ""Invoice_3475_from_Twin_Fuel_Logistics_LLC.pdf""",4004856,<SyXKhK7GS_28WFMqyGMKfA@ismtpd0001p1sjc2.sendgrid.net>,
process_20200203191911619.log,2020-02-03T18:50:09-0500,QtFI_m2KMuaUXeMPNn9gtA,CUSA31A369,0,Acc,0,,8196,<WV4D3MG72D_5e38b1ae86441_53cb4f1c776a0_sprut@zendesk.com>,
process_20200203191911619.log,2020-02-03T19:08:08-0500,8nxeXHg8NGWBSmv084XCJw,CUSA31A369,3982679,Acc,2,"""912153.pdf"", ""Invoice_3475_from_Twin_Fuel_Logistics_LLC.pdf""",4004799,<SyXKhK7GS_28WFMqyGMKfA@ismtpd0001p1sjc2.sendgrid.net>,
process_20200203191911619.log,2020-02-03T19:10:09-0500,8XQSc71AMwGZZmAjWIJthA,CUSA31A369,0,Acc,0,"""image001.jpg""",41486,<DM6PR15MB366037B96FDFB88A5DA8A4C9A0030@DM6PR15MB3660.namprd15.prod.outlook.com>,
process_20200203191915826.log,2020-02-03T18:56:01-0500,W_q06Jz_ONelxdTkDjymWg,CUSA31A369,0,Acc,0,,2058,<64388.120020318560000279@us-mta-223.us.mimecast.lan>,
